time_attendance_id,employee_id,attendance_date,clock_in,clock_in_ip_address,clock_in_out,clock_out,clock_out_ip_address,clock_in_latitude,clock_in_longitude,clock_out_latitude,clock_out_longitude,status
945,33,2018-10-19,2018-10-19 9:20:00,199:200:54:542,9,2018-10-19 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
946,34,2018-10-19,,,,,,,,,,Absent
947,35,2018-10-19,2018-10-19 9:17:00,199:200:54:542,10,2018-10-19 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
948,36,2018-10-19,2018-10-19 9:24:00,199:200:54:542,9,2018-10-19 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
949,37,2018-10-19,2018-10-19 9:19:00,199:200:54:542,8,2018-10-19 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
950,38,2018-10-19,2018-10-19 9:20:00,199:200:54:542,14,2018-10-19 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
951,39,2018-10-19,2018-10-19 9:18:00,199:200:54:542,12,2018-10-19 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
952,40,2018-10-19,2018-10-19 9:18:00,199:200:54:542,14,2018-10-19 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
953,41,2018-10-19,2018-10-19 9:22:00,199:200:54:542,12,2018-10-19 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
954,42,2018-10-19,2018-10-19 9:17:00,199:200:54:542,6,2018-10-19 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
955,43,2018-10-19,2018-10-19 9:16:00,199:200:54:542,13,2018-10-19 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
956,44,2018-10-19,2018-10-19 9:23:00,199:200:54:542,6,2018-10-19 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
957,45,2018-10-19,2018-10-19 9:17:00,199:200:54:542,12,2018-10-19 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
958,46,2018-10-19,2018-10-19 9:15:00,199:200:54:542,11,2018-10-19 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
959,47,2018-10-19,2018-10-19 9:17:00,199:200:54:542,8,2018-10-19 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
960,48,2018-10-19,2018-10-19 9:22:00,199:200:54:542,4,2018-10-19 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
961,49,2018-10-19,2018-10-19 9:22:00,199:200:54:542,10,2018-10-19 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
962,50,2018-10-19,2018-10-19 9:16:00,199:200:54:542,13,2018-10-19 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
963,51,2018-10-19,2018-10-19 9:17:00,199:200:54:542,9,2018-10-19 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
964,52,2018-10-19,2018-10-19 9:17:00,199:200:54:542,14,2018-10-19 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
965,53,2018-10-19,2018-10-19 9:17:00,199:200:54:542,14,2018-10-19 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
966,54,2018-10-19,2018-10-19 9:22:00,199:200:54:542,5,2018-10-19 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
967,55,2018-10-19,2018-10-19 9:21:00,199:200:54:542,6,2018-10-19 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
968,56,2018-10-19,2018-10-19 9:17:00,199:200:54:542,6,2018-10-19 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
969,57,2018-10-19,2018-10-19 9:18:00,199:200:54:542,10,2018-10-19 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
970,1,2018-10-20,2018-10-20 9:22:00,199:200:54:542,10,2018-10-20 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
971,2,2018-10-20,2018-10-20 9:17:00,199:200:54:542,8,2018-10-20 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
972,3,2018-10-20,2018-10-20 9:20:00,199:200:54:542,5,2018-10-20 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
973,4,2018-10-20,2018-10-20 9:23:00,199:200:54:542,6,2018-10-20 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
974,5,2018-10-20,2018-10-20 9:19:00,199:200:54:542,8,2018-10-20 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
975,6,2018-10-20,2018-10-20 9:23:00,199:200:54:542,13,2018-10-20 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
976,7,2018-10-20,2018-10-20 9:16:00,199:200:54:542,13,2018-10-20 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
977,8,2018-10-20,2018-10-20 9:20:00,199:200:54:542,12,2018-10-20 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
978,9,2018-10-20,2018-10-20 9:24:00,199:200:54:542,5,2018-10-20 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
979,10,2018-10-20,2018-10-20 9:18:00,199:200:54:542,5,2018-10-20 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
980,11,2018-10-20,2018-10-20 9:17:00,199:200:54:542,8,2018-10-20 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
981,12,2018-10-20,2018-10-20 9:18:00,199:200:54:542,11,2018-10-20 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
982,13,2018-10-20,2018-10-20 9:19:00,199:200:54:542,5,2018-10-20 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
983,14,2018-10-20,2018-10-20 9:16:00,199:200:54:542,9,2018-10-20 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
984,15,2018-10-20,2018-10-20 9:21:00,199:200:54:542,12,2018-10-20 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
985,16,2018-10-20,2018-10-20 9:16:00,199:200:54:542,12,2018-10-20 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
986,17,2018-10-20,2018-10-20 9:19:00,199:200:54:542,7,2018-10-20 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
987,18,2018-10-20,2018-10-20 9:20:00,199:200:54:542,12,2018-10-20 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
988,19,2018-10-20,2018-10-20 9:17:00,199:200:54:542,4,2018-10-20 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
989,20,2018-10-20,,,,,,,,,,Absent
990,21,2018-10-20,2018-10-20 9:20:00,199:200:54:542,13,2018-10-20 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
991,22,2018-10-20,2018-10-20 9:22:00,199:200:54:542,12,2018-10-20 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
992,23,2018-10-20,2018-10-20 9:24:00,199:200:54:542,5,2018-10-20 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
993,24,2018-10-20,2018-10-20 9:22:00,199:200:54:542,4,2018-10-20 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
994,25,2018-10-20,2018-10-20 9:22:00,199:200:54:542,9,2018-10-20 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
995,26,2018-10-20,2018-10-20 9:16:00,199:200:54:542,9,2018-10-20 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
996,27,2018-10-20,2018-10-20 9:21:00,199:200:54:542,5,2018-10-20 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
997,28,2018-10-20,2018-10-20 9:18:00,199:200:54:542,9,2018-10-20 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
998,29,2018-10-20,2018-10-20 9:21:00,199:200:54:542,11,2018-10-20 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
999,30,2018-10-20,2018-10-20 9:23:00,199:200:54:542,8,2018-10-20 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1000,31,2018-10-20,2018-10-20 9:16:00,199:200:54:542,8,2018-10-20 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1001,32,2018-10-20,2018-10-20 9:18:00,199:200:54:542,12,2018-10-20 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1002,33,2018-10-20,,,,,,,,,,Absent
1003,34,2018-10-20,2018-10-20 9:23:00,199:200:54:542,6,2018-10-20 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1004,35,2018-10-20,2018-10-20 9:15:00,199:200:54:542,9,2018-10-20 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1005,36,2018-10-20,2018-10-20 9:21:00,199:200:54:542,8,2018-10-20 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1006,37,2018-10-20,2018-10-20 9:18:00,199:200:54:542,9,2018-10-20 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1007,38,2018-10-20,2018-10-20 9:15:00,199:200:54:542,13,2018-10-20 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1008,39,2018-10-20,2018-10-20 9:22:00,199:200:54:542,11,2018-10-20 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1009,40,2018-10-20,2018-10-20 9:17:00,199:200:54:542,7,2018-10-20 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1010,41,2018-10-20,2018-10-20 9:18:00,199:200:54:542,12,2018-10-20 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1011,42,2018-10-20,2018-10-20 9:19:00,199:200:54:542,14,2018-10-20 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1012,43,2018-10-20,2018-10-20 9:24:00,199:200:54:542,11,2018-10-20 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1013,44,2018-10-20,2018-10-20 9:17:00,199:200:54:542,11,2018-10-20 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1014,45,2018-10-20,2018-10-20 9:15:00,199:200:54:542,9,2018-10-20 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1015,46,2018-10-20,2018-10-20 9:22:00,199:200:54:542,11,2018-10-20 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1016,47,2018-10-20,2018-10-20 9:16:00,199:200:54:542,9,2018-10-20 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1017,48,2018-10-20,2018-10-20 9:18:00,199:200:54:542,5,2018-10-20 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1018,49,2018-10-20,2018-10-20 9:16:00,199:200:54:542,9,2018-10-20 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1019,50,2018-10-20,2018-10-20 9:15:00,199:200:54:542,4,2018-10-20 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1020,51,2018-10-20,2018-10-20 9:23:00,199:200:54:542,5,2018-10-20 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1021,52,2018-10-20,2018-10-20 9:22:00,199:200:54:542,6,2018-10-20 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1022,53,2018-10-20,2018-10-20 9:20:00,199:200:54:542,11,2018-10-20 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1023,54,2018-10-20,2018-10-20 9:22:00,199:200:54:542,7,2018-10-20 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1024,55,2018-10-20,2018-10-20 9:15:00,199:200:54:542,9,2018-10-20 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1025,56,2018-10-20,2018-10-20 9:19:00,199:200:54:542,5,2018-10-20 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1026,57,2018-10-20,2018-10-20 9:16:00,199:200:54:542,9,2018-10-20 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1027,1,2018-10-22,2018-10-22 9:18:00,199:200:54:542,10,2018-10-22 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1028,2,2018-10-22,2018-10-22 9:20:00,199:200:54:542,10,2018-10-22 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1029,3,2018-10-22,2018-10-22 9:16:00,199:200:54:542,13,2018-10-22 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1030,4,2018-10-22,2018-10-22 9:19:00,199:200:54:542,4,2018-10-22 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1031,5,2018-10-22,2018-10-22 9:21:00,199:200:54:542,6,2018-10-22 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1032,6,2018-10-22,2018-10-22 9:18:00,199:200:54:542,14,2018-10-22 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1033,7,2018-10-22,2018-10-22 9:17:00,199:200:54:542,13,2018-10-22 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1034,8,2018-10-22,2018-10-22 9:24:00,199:200:54:542,4,2018-10-22 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1035,9,2018-10-22,2018-10-22 9:23:00,199:200:54:542,10,2018-10-22 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1036,10,2018-10-22,2018-10-22 9:16:00,199:200:54:542,9,2018-10-22 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1037,11,2018-10-22,2018-10-22 9:16:00,199:200:54:542,14,2018-10-22 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1038,12,2018-10-22,2018-10-22 9:20:00,199:200:54:542,12,2018-10-22 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1039,13,2018-10-22,2018-10-22 9:19:00,199:200:54:542,5,2018-10-22 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1040,14,2018-10-22,2018-10-22 9:16:00,199:200:54:542,4,2018-10-22 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1041,15,2018-10-22,,,,,,,,,,Absent
1042,16,2018-10-22,2018-10-22 9:22:00,199:200:54:542,13,2018-10-22 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1043,17,2018-10-22,2018-10-22 9:24:00,199:200:54:542,8,2018-10-22 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1044,18,2018-10-22,2018-10-22 9:18:00,199:200:54:542,7,2018-10-22 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1045,19,2018-10-22,2018-10-22 9:21:00,199:200:54:542,11,2018-10-22 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1046,20,2018-10-22,2018-10-22 9:15:00,199:200:54:542,14,2018-10-22 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1047,21,2018-10-22,2018-10-22 9:18:00,199:200:54:542,7,2018-10-22 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1048,22,2018-10-22,2018-10-22 9:23:00,199:200:54:542,10,2018-10-22 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1049,23,2018-10-22,2018-10-22 9:17:00,199:200:54:542,5,2018-10-22 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1050,24,2018-10-22,2018-10-22 9:21:00,199:200:54:542,4,2018-10-22 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1051,25,2018-10-22,2018-10-22 9:24:00,199:200:54:542,11,2018-10-22 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1052,26,2018-10-22,2018-10-22 9:21:00,199:200:54:542,12,2018-10-22 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1053,27,2018-10-22,2018-10-22 9:24:00,199:200:54:542,12,2018-10-22 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1054,28,2018-10-22,2018-10-22 9:21:00,199:200:54:542,10,2018-10-22 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1055,29,2018-10-22,2018-10-22 9:19:00,199:200:54:542,11,2018-10-22 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1056,30,2018-10-22,2018-10-22 9:20:00,199:200:54:542,5,2018-10-22 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1057,31,2018-10-22,2018-10-22 9:18:00,199:200:54:542,7,2018-10-22 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1058,32,2018-10-22,2018-10-22 9:24:00,199:200:54:542,13,2018-10-22 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1059,33,2018-10-22,2018-10-22 9:20:00,199:200:54:542,8,2018-10-22 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1060,34,2018-10-22,2018-10-22 9:18:00,199:200:54:542,4,2018-10-22 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1061,35,2018-10-22,2018-10-22 9:15:00,199:200:54:542,4,2018-10-22 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1062,36,2018-10-22,2018-10-22 9:20:00,199:200:54:542,8,2018-10-22 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1063,37,2018-10-22,2018-10-22 9:19:00,199:200:54:542,8,2018-10-22 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1064,38,2018-10-22,2018-10-22 9:22:00,199:200:54:542,14,2018-10-22 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1065,39,2018-10-22,2018-10-22 9:16:00,199:200:54:542,9,2018-10-22 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1066,40,2018-10-22,2018-10-22 9:22:00,199:200:54:542,4,2018-10-22 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1067,41,2018-10-22,2018-10-22 9:21:00,199:200:54:542,14,2018-10-22 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1068,42,2018-10-22,2018-10-22 9:23:00,199:200:54:542,5,2018-10-22 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1069,43,2018-10-22,2018-10-22 9:18:00,199:200:54:542,5,2018-10-22 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1070,44,2018-10-22,2018-10-22 9:20:00,199:200:54:542,8,2018-10-22 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1071,45,2018-10-22,2018-10-22 9:19:00,199:200:54:542,5,2018-10-22 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1072,46,2018-10-22,2018-10-22 9:19:00,199:200:54:542,7,2018-10-22 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1073,47,2018-10-22,2018-10-22 9:18:00,199:200:54:542,12,2018-10-22 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1074,48,2018-10-22,2018-10-22 9:16:00,199:200:54:542,9,2018-10-22 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1075,49,2018-10-22,2018-10-22 9:22:00,199:200:54:542,8,2018-10-22 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1076,50,2018-10-22,2018-10-22 9:15:00,199:200:54:542,13,2018-10-22 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1077,51,2018-10-22,2018-10-22 9:21:00,199:200:54:542,4,2018-10-22 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1078,52,2018-10-22,2018-10-22 9:18:00,199:200:54:542,9,2018-10-22 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1079,53,2018-10-22,2018-10-22 9:18:00,199:200:54:542,6,2018-10-22 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1080,54,2018-10-22,2018-10-22 9:19:00,199:200:54:542,12,2018-10-22 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1081,55,2018-10-22,2018-10-22 9:19:00,199:200:54:542,12,2018-10-22 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1082,56,2018-10-22,,,,,,,,,,Absent
1083,57,2018-10-22,2018-10-22 9:24:00,199:200:54:542,7,2018-10-22 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1084,1,2018-10-23,2018-10-23 9:20:00,199:200:54:542,14,2018-10-23 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1085,2,2018-10-23,2018-10-23 9:19:00,199:200:54:542,5,2018-10-23 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1086,3,2018-10-23,2018-10-23 9:23:00,199:200:54:542,5,2018-10-23 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1087,4,2018-10-23,2018-10-23 9:19:00,199:200:54:542,4,2018-10-23 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1088,5,2018-10-23,2018-10-23 9:21:00,199:200:54:542,4,2018-10-23 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1089,6,2018-10-23,2018-10-23 9:17:00,199:200:54:542,14,2018-10-23 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1090,7,2018-10-23,2018-10-23 9:16:00,199:200:54:542,8,2018-10-23 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1091,8,2018-10-23,2018-10-23 9:15:00,199:200:54:542,13,2018-10-23 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1092,9,2018-10-23,2018-10-23 9:23:00,199:200:54:542,8,2018-10-23 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1093,10,2018-10-23,2018-10-23 9:19:00,199:200:54:542,5,2018-10-23 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1094,11,2018-10-23,,,,,,,,,,Absent
1095,12,2018-10-23,2018-10-23 9:16:00,199:200:54:542,4,2018-10-23 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1096,13,2018-10-23,2018-10-23 9:24:00,199:200:54:542,8,2018-10-23 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1097,14,2018-10-23,2018-10-23 9:20:00,199:200:54:542,8,2018-10-23 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1098,15,2018-10-23,2018-10-23 9:20:00,199:200:54:542,6,2018-10-23 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1099,16,2018-10-23,2018-10-23 9:17:00,199:200:54:542,7,2018-10-23 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1100,17,2018-10-23,2018-10-23 9:22:00,199:200:54:542,5,2018-10-23 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1101,18,2018-10-23,2018-10-23 9:16:00,199:200:54:542,12,2018-10-23 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
